2026-380	2026-05-17	8	10	Germantown Colonials	Fairmount Rams	Fairmount Field	4	5	games/2026-380.json	Gus Wade	Len Wade	Gus Wade
2026-381	2026-05-17	3	15	Bronx Wolves	Alexandria Cannons	Cannon Field	2	0	games/2026-381.json	Clay Burns	Easton Ford	Clay Burns
2026-382	2026-05-17	9	0	Manayunk Runners	Newark Knights	Knights Field	5	4	games/2026-382.json	Don Keys	Tony Marsh	
2026-383	2026-05-17	1	17	Queens Titans	Silver Spring Ghosts	Silver Spring Stadium	3	4	games/2026-383.json	Orion Marsh	Ray Fox	
2026-384	2026-05-17	5	13	Staten Island Foxes	Capitol Hill Senators	Capitol Park	1	0	games/2026-384.json	Art Dunn	Damon Field	
2026-385	2026-05-17	2	16	Brooklyn Hammers	Bethesda Blaze	Blaze Arena	16	4	games/2026-385.json	Ed Foley	Clark Evans	
2026-386	2026-05-17	4	14	Harlem Eagles	Anacostia Kings	Kings Yard	5	0	games/2026-386.json	Zane Park	Rashad Vance	
2026-387	2026-05-17	6	12	Fishtown Ferals	Georgetown Ravens	Ravens Nest	10	0	games/2026-387.json	Rich Daly	Nolan Pike	
2026-388	2026-05-18	16	17	Bethesda Blaze	Silver Spring Ghosts	Silver Spring Stadium	5	3	games/2026-388.json	Rhys Madden	Sage Reid	Rhys Madden
2026-389	2026-05-18	12	4	Georgetown Ravens	Harlem Eagles	Eagle Park	11	1	games/2026-389.json	Owen Beck	Ron Slade	
2026-390	2026-05-18	9	7	Manayunk Runners	Kensington Iron	Iron Works	5	3	games/2026-390.json	Lee Wade	Lou Harte	Bud Finn
2026-391	2026-05-18	11	5	South Philly Stallions	Staten Island Foxes	Fox Field	5	6	games/2026-391.json	Joe Carr	Len Cole	Joe Carr
2026-392	2026-05-18	13	3	Capitol Hill Senators	Bronx Wolves	Wolf Den	5	4	games/2026-392.json	Oscar Crane	Rex Moore	
2026-393	2026-05-18	14	2	Anacostia Kings	Brooklyn Hammers	Iron Yard	4	8	games/2026-393.json	Don Wells	Nico West	
2026-394	2026-05-18	10	6	Fairmount Rams	Fishtown Ferals	Ferals Field	7	8	games/2026-394.json	Tony Ruiz	Rex Penn	
2026-395	2026-05-18	15	1	Alexandria Cannons	Queens Titans	Queens Coliseum	12	6	games/2026-395.json	Griffin Wade	Gio Ware	
2026-396	2026-05-18	0	8	Newark Knights	Germantown Colonials	Colonial Field	5	12	games/2026-396.json	Walt Keys	Tony Marsh	
2026-397	2026-05-19	1	13	Queens Titans	Capitol Hill Senators	Capitol Park	3	4	games/2026-397.json	Wes Grant	Ken Shea	Wes Grant
2026-398	2026-05-19	6	8	Fishtown Ferals	Germantown Colonials	Colonial Field	0	2	games/2026-398.json	Fred Vann	Hal Penn	Sid Park
2026-399	2026-05-19	17	14	Silver Spring Ghosts	Anacostia Kings	Kings Yard	1	2	games/2026-399.json	Andre Nash	Orion Marsh	
2026-400	2026-05-19	5	9	Staten Island Foxes	Manayunk Runners	Canal Park	4	10	games/2026-400.json	Ray Ford	Art Dunn	
2026-401	2026-05-19	3	11	Bronx Wolves	South Philly Stallions	Stallions Field	2	0	games/2026-401.json	Ash Ford	Len Cole	Clay Burns
2026-402	2026-05-19	7	0	Kensington Iron	Newark Knights	Knights Field	10	9	games/2026-402.json	Mick Wade	Tony Marsh	Mick Wade
2026-403	2026-05-19	4	10	Harlem Eagles	Fairmount Rams	Fairmount Field	3	5	games/2026-403.json	Glen Keys	Ned Fox	Rex Penn
2026-404	2026-05-19	2	12	Brooklyn Hammers	Georgetown Ravens	Ravens Nest	2	0	games/2026-404.json	Vin Cross	Nolan Pike	Sal Reyes
2026-405	2026-05-19	16	15	Bethesda Blaze	Alexandria Cannons	Cannon Field	9	8	games/2026-405.json	Rhys Madden	Easton Ford	Rhys Madden
2026-406	2026-05-20	8	4	Germantown Colonials	Harlem Eagles	Eagle Park	4	0	games/2026-406.json	Jim Finn	Al Grant	
2026-407	2026-05-20	9	3	Manayunk Runners	Bronx Wolves	Wolf Den	2	6	games/2026-407.json	Max Rivera	Joe Vick	
2026-408	2026-05-20	10	2	Fairmount Rams	Brooklyn Hammers	Iron Yard	10	6	games/2026-408.json	Roy Cole	Don Wells	
2026-409	2026-05-20	11	1	South Philly Stallions	Queens Titans	Queens Coliseum	5	6	games/2026-409.json	Pete Crane	Len Cole	
2026-410	2026-05-20	7	5	Kensington Iron	Staten Island Foxes	Fox Field	6	4	games/2026-410.json	Nate Cross	Art Dunn	Mick Wade
2026-411	2026-05-20	0	6	Newark Knights	Fishtown Ferals	Ferals Field	13	1	games/2026-411.json	Rafael Stone	Carl Fox	
2026-412	2026-05-20	12	17	Georgetown Ravens	Silver Spring Ghosts	Silver Spring Stadium	5	7	games/2026-412.json	Sage Reid	Ezra Tate	Sage Reid
2026-413	2026-05-20	14	15	Anacostia Kings	Alexandria Cannons	Cannon Field	7	2	games/2026-413.json	Xavier Holt	Landon Bell	
2026-414	2026-05-20	13	16	Capitol Hill Senators	Bethesda Blaze	Blaze Arena	0	4	games/2026-414.json	Noel Ford	Damon Field	Noel Ford
2026-415	2026-05-21	14	13	Anacostia Kings	Capitol Hill Senators	Capitol Park	5	6	games/2026-415.json	Wes Grant	Tariq Ford	Wes Grant
2026-416	2026-05-21	4	6	Harlem Eagles	Fishtown Ferals	Ferals Field	10	14	games/2026-416.json	Sam Cruz	Al Grant	
2026-417	2026-05-21	3	7	Bronx Wolves	Kensington Iron	Iron Works	7	9	games/2026-417.json	Mick Wade	Noel Rios	Mick Wade
2026-418	2026-05-21	15	12	Alexandria Cannons	Georgetown Ravens	Ravens Nest	1	0	games/2026-418.json	Drew Hart	Nolan Pike	
2026-419	2026-05-21	2	8	Brooklyn Hammers	Germantown Colonials	Colonial Field	8	9	games/2026-419.json	Sid Park	Dale Penn	Sid Park
2026-420	2026-05-21	5	0	Staten Island Foxes	Newark Knights	Knights Field	1	6	games/2026-420.json	Luis Cano	Ed Grant	
2026-421	2026-05-21	17	10	Silver Spring Ghosts	Fairmount Rams	Fairmount Field	6	13	games/2026-421.json	Eli Park	Orion Marsh	
2026-422	2026-05-21	1	9	Queens Titans	Manayunk Runners	Canal Park	0	1	games/2026-422.json	Ike Holt	Pete Crane	Bud Finn
2026-423	2026-05-21	16	11	Bethesda Blaze	South Philly Stallions	Stallions Field	1	2	games/2026-423.json	Zeb Penn	Tate Logan	Zeb Penn
2026-424	2026-05-22	7	1	Kensington Iron	Queens Titans	Queens Coliseum	5	0	games/2026-424.json	Mark Dunn	Pete Crane	Ray Lowe
2026-425	2026-05-22	10	15	Fairmount Rams	Alexandria Cannons	Cannon Field	1	4	games/2026-425.json	Parker Mills	Gus Wade	Chase Nolan
2026-426	2026-05-22	9	16	Manayunk Runners	Bethesda Blaze	Blaze Arena	0	2	games/2026-426.json	Jon Beck	Curt Nash	Rhys Madden
2026-427	2026-05-22	5	3	Staten Island Foxes	Bronx Wolves	Wolf Den	0	1	games/2026-427.json	Clay Burns	Art Dunn	Clay Burns
2026-428	2026-05-22	12	13	Georgetown Ravens	Capitol Hill Senators	Capitol Park	1	0	games/2026-428.json	Nolan Pike	Oscar Crane	
2026-429	2026-05-22	6	2	Fishtown Ferals	Brooklyn Hammers	Iron Yard	4	0	games/2026-429.json	Rich Daly	Don Wells	
2026-430	2026-05-22	11	14	South Philly Stallions	Anacostia Kings	Kings Yard	1	3	games/2026-430.json	Tyrell Banks	Len Cole	Kobe Ellis
2026-431	2026-05-22	0	4	Newark Knights	Harlem Eagles	Eagle Park	7	6	games/2026-431.json	Remy Cruz	Al Grant	
2026-432	2026-05-22	8	17	Germantown Colonials	Silver Spring Ghosts	Silver Spring Stadium	4	3	games/2026-432.json	Sid Park	Orion Marsh	Sid Park
2026-433	2026-05-23	13	10	Capitol Hill Senators	Fairmount Rams	Fairmount Field	4	6	games/2026-433.json	Rex Penn	Damon Field	Rex Penn
2026-434	2026-05-23	1	5	Queens Titans	Staten Island Foxes	Fox Field	8	6	games/2026-434.json	Ray Fox	Art Dunn	Ray Fox
2026-435	2026-05-23	3	0	Bronx Wolves	Newark Knights	Knights Field	3	7	games/2026-435.json	Sam Price	Seth Long	Matt Oiler
2026-436	2026-05-23	16	7	Bethesda Blaze	Kensington Iron	Iron Works	3	9	games/2026-436.json	Ray Lowe	Noel Ford	
2026-437	2026-05-23	17	6	Silver Spring Ghosts	Fishtown Ferals	Ferals Field	10	11	games/2026-437.json	Carl Fox	Sage Reid	
2026-438	2026-05-23	2	4	Brooklyn Hammers	Harlem Eagles	Eagle Park	2	1	games/2026-438.json	Kirk Soto	Al Grant	
2026-439	2026-05-23	15	8	Alexandria Cannons	Germantown Colonials	Colonial Field	0	1	games/2026-439.json	Len Wade	Easton Ford	
2026-440	2026-05-23	12	11	Georgetown Ravens	South Philly Stallions	Stallions Field	4	3	games/2026-440.json	Owen Beck	Phil Lowe	Reid Archer
2026-441	2026-05-23	14	9	Anacostia Kings	Manayunk Runners	Canal Park	5	1	games/2026-441.json	Quincy Moore	Curt Nash	
2026-442	2026-05-24	0	2	Newark Knights	Brooklyn Hammers	Iron Yard	6	1	games/2026-442.json	Cole Brady	Don Wells	
2026-443	2026-05-24	5	16	Staten Island Foxes	Bethesda Blaze	Blaze Arena	2	5	games/2026-443.json	Dane Wells	Ed Grant	Rhys Madden
2026-444	2026-05-24	8	13	Germantown Colonials	Capitol Hill Senators	Capitol Park	6	7	games/2026-444.json	Wes Grant	Len Wade	Wes Grant
2026-445	2026-05-24	7	14	Kensington Iron	Anacostia Kings	Kings Yard	6	3	games/2026-445.json	Mick Wade	Rashad Vance	Mick Wade
2026-446	2026-05-24	4	17	Harlem Eagles	Silver Spring Ghosts	Silver Spring Stadium	1	0	games/2026-446.json	Joe Vance	Orion Marsh	Bill Knox
2026-447	2026-05-24	9	12	Manayunk Runners	Georgetown Ravens	Ravens Nest	6	17	games/2026-447.json	Cody Vale	Hal Sage	
2026-448	2026-05-24	6	15	Fishtown Ferals	Alexandria Cannons	Cannon Field	5	2	games/2026-448.json	Ed Vann	Easton Ford	Rex Holt
2026-449	2026-05-24	10	11	Fairmount Rams	South Philly Stallions	Stallions Field	2	5	games/2026-449.json	Stu Ford	Zeb Ross	Zeb Penn
2026-450	2026-05-24	3	1	Bronx Wolves	Queens Titans	Queens Coliseum	5	4	games/2026-450.json	Clay Burns	Pete Crane	Clay Burns
2026-451	2026-05-25	17	2	Silver Spring Ghosts	Brooklyn Hammers	Iron Yard	1	0	games/2026-451.json	Orion Marsh	Don Wells	
2026-452	2026-05-25	10	9	Fairmount Rams	Manayunk Runners	Canal Park	0	3	games/2026-452.json	Mel Ross	Gus Wade	Bud Finn
2026-453	2026-05-25	16	3	Bethesda Blaze	Bronx Wolves	Wolf Den	2	7	games/2026-453.json	Max Rivera	Noel Ford	
2026-454	2026-05-25	13	6	Capitol Hill Senators	Fishtown Ferals	Ferals Field	5	4	games/2026-454.json	Elias Page	Rex Holt	
2026-455	2026-05-25	11	8	South Philly Stallions	Germantown Colonials	Colonial Field	8	4	games/2026-455.json	Buck Nash	Len Wade	
2026-456	2026-05-25	1	0	Queens Titans	Newark Knights	Knights Field	1	2	games/2026-456.json	Rafael Stone	Pete Crane	Kyle Reid
2026-457	2026-05-25	12	7	Georgetown Ravens	Kensington Iron	Iron Works	5	4	games/2026-457.json	Ezra Tate	Al Greene	
2026-458	2026-05-25	14	5	Anacostia Kings	Staten Island Foxes	Fox Field	2	7	games/2026-458.json	Ben Mack	Rashad Vance	
2026-459	2026-05-25	15	4	Alexandria Cannons	Harlem Eagles	Eagle Park	1	2	games/2026-459.json	Al Grant	Easton Ford	
2026-460	2026-05-27	2	15	Brooklyn Hammers	Alexandria Cannons	Cannon Field	7	4	games/2026-460.json	Kai Tanaka	Easton Ford	Sal Reyes
2026-461	2026-05-27	3	14	Bronx Wolves	Anacostia Kings	Kings Yard	9	3	games/2026-461.json	Ivan Reyes	Rashad Vance	
2026-462	2026-05-27	8	9	Germantown Colonials	Manayunk Runners	Canal Park	3	4	games/2026-462.json	Ike Holt	Jim Finn	
2026-463	2026-05-27	4	13	Harlem Eagles	Capitol Hill Senators	Capitol Park	4	3	games/2026-463.json	Ron Slade	Oscar Crane	
2026-464	2026-05-27	6	11	Fishtown Ferals	South Philly Stallions	Stallions Field	3	0	games/2026-464.json	Sam Cruz	Len Cole	Rex Holt
2026-465	2026-05-27	5	12	Staten Island Foxes	Georgetown Ravens	Ravens Nest	5	1	games/2026-465.json	Carl Kent	Ezra Tate	
2026-466	2026-05-27	7	10	Kensington Iron	Fairmount Rams	Fairmount Field	5	3	games/2026-466.json	Mick Wade	Rex Penn	Mick Wade
2026-467	2026-05-27	0	17	Newark Knights	Silver Spring Ghosts	Silver Spring Stadium	4	7	games/2026-467.json	Arlo Crane	Remy Cruz	Sage Reid
2026-468	2026-05-27	1	16	Queens Titans	Bethesda Blaze	Blaze Arena	5	2	games/2026-468.json	Deon Clarke	Noel Ford	Ray Fox
2026-469	2026-05-28	10	5	Fairmount Rams	Staten Island Foxes	Fox Field	4	2	games/2026-469.json	Paul Ford	Art Dunn	Rex Penn
2026-470	2026-05-28	16	0	Bethesda Blaze	Newark Knights	Knights Field	2	3	games/2026-470.json	Kyle Reid	Noel Ford	Kyle Reid
2026-471	2026-05-28	8	7	Germantown Colonials	Kensington Iron	Iron Works	1	9	games/2026-471.json	Mark Dunn	Len Wade	
2026-472	2026-05-28	14	1	Anacostia Kings	Queens Titans	Queens Coliseum	7	0	games/2026-472.json	Tyrell Banks	Ken Shea	
2026-473	2026-05-28	9	6	Manayunk Runners	Fishtown Ferals	Ferals Field	3	4	games/2026-473.json	Rich Daly	Dan Cole	Rex Holt
2026-474	2026-05-28	15	17	Alexandria Cannons	Silver Spring Ghosts	Silver Spring Stadium	2	1	games/2026-474.json	Parker Mills	Orion Marsh	Chase Nolan
2026-475	2026-05-28	13	2	Capitol Hill Senators	Brooklyn Hammers	Iron Yard	1	10	games/2026-475.json	Ed Foley	Damon Field	
2026-476	2026-05-28	12	3	Georgetown Ravens	Bronx Wolves	Wolf Den	1	9	games/2026-476.json	Dom Vance	Nolan Pike	
2026-477	2026-05-28	11	4	South Philly Stallions	Harlem Eagles	Eagle Park	11	8	games/2026-477.json	Ward Keys	Ron Slade	Zeb Penn
2026-478	2026-05-29	1	12	Queens Titans	Georgetown Ravens	Ravens Nest	2	5	games/2026-478.json	Owen Beck	Pete Crane	Reid Archer
2026-479	2026-05-29	3	10	Bronx Wolves	Fairmount Rams	Fairmount Field	2	3	games/2026-479.json	Rex Penn	Rex Moore	Rex Penn
2026-480	2026-05-29	17	13	Silver Spring Ghosts	Capitol Hill Senators	Capitol Park	1	2	games/2026-480.json	Colin Fry	Owen Shaw	Wes Grant
2026-481	2026-05-29	16	14	Bethesda Blaze	Anacostia Kings	Kings Yard	1	2	games/2026-481.json	Kobe Ellis	Tate Logan	Kobe Ellis
2026-482	2026-05-29	4	9	Harlem Eagles	Manayunk Runners	Canal Park	1	4	games/2026-482.json	Lee Wade	Ned Fox	Bud Finn
2026-483	2026-05-29	2	11	Brooklyn Hammers	South Philly Stallions	Stallions Field	3	1	games/2026-483.json	Trey Holt	Len Cole	Don Wells
2026-484	2026-05-29	0	15	Newark Knights	Alexandria Cannons	Cannon Field	3	2	games/2026-484.json	Kyle Reid	Easton Ford	Kyle Reid
2026-485	2026-05-29	6	7	Fishtown Ferals	Kensington Iron	Iron Works	6	1	games/2026-485.json	Norm Banks	Pat Cross	
2026-486	2026-05-29	5	8	Staten Island Foxes	Germantown Colonials	Colonial Field	5	6	games/2026-486.json	Sid Park	Ed Grant	Sid Park
2026-487	2026-05-30	7	4	Kensington Iron	Harlem Eagles	Eagle Park	7	2	games/2026-487.json	Dave Keys	Ned Fox	
2026-488	2026-05-30	10	1	Fairmount Rams	Queens Titans	Queens Coliseum	6	4	games/2026-488.json	Rex Penn	Pete Crane	Rex Penn
2026-489	2026-05-30	8	3	Germantown Colonials	Bronx Wolves	Wolf Den	12	6	games/2026-489.json	Sam Park	Rex Moore	
2026-490	2026-05-30	13	15	Capitol Hill Senators	Alexandria Cannons	Cannon Field	0	2	games/2026-490.json	Ryder Scott	Tyson Reed	Chase Nolan
2026-491	2026-05-30	11	17	South Philly Stallions	Silver Spring Ghosts	Silver Spring Stadium	3	4	games/2026-491.json	Sage Reid	Len Cole	Sage Reid
2026-492	2026-05-30	14	0	Anacostia Kings	Newark Knights	Knights Field	3	4	games/2026-492.json	Tony Marsh	Rashad Vance	
2026-493	2026-05-30	9	2	Manayunk Runners	Brooklyn Hammers	Iron Yard	13	14	games/2026-493.json	Sal Reyes	Curt Nash	Sal Reyes
2026-494	2026-05-30	6	5	Fishtown Ferals	Staten Island Foxes	Fox Field	3	4	games/2026-494.json	Joe Carr	Carl Fox	Joe Carr
2026-495	2026-05-30	12	16	Georgetown Ravens	Bethesda Blaze	Blaze Arena	3	4	games/2026-495.json	Dane Wells	Nolan Pike	Rhys Madden
2026-496	2026-05-31	14	12	Anacostia Kings	Georgetown Ravens	Ravens Nest	1	3	games/2026-496.json	Silas Grant	Rashad Vance	Reid Archer
2026-497	2026-05-31	2	7	Brooklyn Hammers	Kensington Iron	Iron Works	5	2	games/2026-497.json	Cole Maddox	Ray Lowe	
2026-498	2026-05-31	1	8	Queens Titans	Germantown Colonials	Colonial Field	1	3	games/2026-498.json	Phil Nash	Jake Thorn	Sid Park
2026-499	2026-05-31	0	13	Newark Knights	Capitol Hill Senators	Capitol Park	0	6	games/2026-499.json	Henry Brooks	Tony Marsh	
2026-500	2026-05-31	16	10	Bethesda Blaze	Fairmount Rams	Fairmount Field	1	3	games/2026-500.json	Rex Penn	Noel Ford	Rex Penn
2026-501	2026-05-31	4	5	Harlem Eagles	Staten Island Foxes	Fox Field	7	5	games/2026-501.json	Bill Knox	Art Dunn	Bill Knox
2026-502	2026-05-31	3	6	Bronx Wolves	Fishtown Ferals	Ferals Field	3	5	games/2026-502.json	Rex Holt	Rex Moore	Rex Holt
2026-503	2026-05-31	17	9	Silver Spring Ghosts	Manayunk Runners	Canal Park	1	5	games/2026-503.json	Mel Ross	Orion Marsh	
2026-504	2026-05-31	15	11	Alexandria Cannons	South Philly Stallions	Stallions Field	6	5	games/2026-504.json	Gavin Clark	Phil Lowe	
2026-505	2026-06-01	5	2	Staten Island Foxes	Brooklyn Hammers	Iron Yard	2	4	games/2026-505.json	Kai Tanaka	Jim Ross	
2026-506	2026-06-01	9	15	Manayunk Runners	Alexandria Cannons	Cannon Field	7	5	games/2026-506.json	Ike Holt	Easton Ford	
2026-507	2026-06-01	6	1	Fishtown Ferals	Queens Titans	Queens Coliseum	4	0	games/2026-507.json	Sam Cruz	Pete Crane	
2026-508	2026-06-01	11	13	South Philly Stallions	Capitol Hill Senators	Capitol Park	0	2	games/2026-508.json	Adam Knox	Cal Finn	Wes Grant
2026-509	2026-06-01	12	0	Georgetown Ravens	Newark Knights	Knights Field	4	6	games/2026-509.json	Luis Cano	Ezra Tate	
2026-510	2026-06-01	4	3	Harlem Eagles	Bronx Wolves	Wolf Den	5	13	games/2026-510.json	Hugh Carr	Al Grant	
2026-511	2026-06-01	10	14	Fairmount Rams	Anacostia Kings	Kings Yard	6	4	games/2026-511.json	Carl Wade	Rashad Vance	Rex Penn
2026-512	2026-06-01	8	16	Germantown Colonials	Bethesda Blaze	Blaze Arena	8	6	games/2026-512.json	Bert Cole	Noel Ford	Sid Park
2026-513	2026-06-01	7	17	Kensington Iron	Silver Spring Ghosts	Silver Spring Stadium	1	2	games/2026-513.json	Arlo Crane	Joe Finn	Sage Reid
2026-514	2026-06-02	17	5	Silver Spring Ghosts	Staten Island Foxes	Fox Field	4	1	games/2026-514.json	Warren Locke	Art Dunn	Sage Reid
2026-515	2026-06-02	16	6	Bethesda Blaze	Fishtown Ferals	Ferals Field	8	4	games/2026-515.json	Jon Beck	Carl Fox	
2026-516	2026-06-02	15	7	Alexandria Cannons	Kensington Iron	Iron Works	2	9	games/2026-516.json	Mark Dunn	Easton Ford	
2026-517	2026-06-02	2	3	Brooklyn Hammers	Bronx Wolves	Wolf Den	3	8	games/2026-517.json	Dom Vance	Dale Penn	
2026-518	2026-06-02	0	11	Newark Knights	South Philly Stallions	Stallions Field	3	2	games/2026-518.json	Kyle Reid	Len Cole	
2026-519	2026-06-02	12	10	Georgetown Ravens	Fairmount Rams	Fairmount Field	0	5	games/2026-519.json	Paul Ford	Ezra Tate	
2026-520	2026-06-02	13	9	Capitol Hill Senators	Manayunk Runners	Canal Park	1	11	games/2026-520.json	Don Keys	Elias Page	
2026-521	2026-06-02	1	4	Queens Titans	Harlem Eagles	Eagle Park	4	6	games/2026-521.json	Bill Knox	Pete Crane	Bill Knox
2026-522	2026-06-02	14	8	Anacostia Kings	Germantown Colonials	Colonial Field	5	1	games/2026-522.json	Tyrell Banks	Len Wade	
2026-523	2026-06-03	8	12	Germantown Colonials	Georgetown Ravens	Ravens Nest	1	4	games/2026-523.json	Owen Beck	Tim Holt	Reid Archer
2026-524	2026-06-03	9	11	Manayunk Runners	South Philly Stallions	Stallions Field	2	0	games/2026-524.json	Lee Wade	Phil Lowe	Bud Finn
2026-525	2026-06-03	4	16	Harlem Eagles	Bethesda Blaze	Blaze Arena	3	8	games/2026-525.json	Grant Pike	Jay Lund	
2026-526	2026-06-03	2	1	Brooklyn Hammers	Queens Titans	Queens Coliseum	7	5	games/2026-526.json	Bret Nye	Gio Ware	
2026-527	2026-06-03	7	13	Kensington Iron	Capitol Hill Senators	Capitol Park	6	4	games/2026-527.json	Stan Holt	Oscar Crane	Mick Wade
2026-528	2026-06-03	3	17	Bronx Wolves	Silver Spring Ghosts	Silver Spring Stadium	0	8	games/2026-528.json	Jasper Hill	Rex Moore	
2026-529	2026-06-03	10	0	Fairmount Rams	Newark Knights	Knights Field	9	11	games/2026-529.json	Tony Marsh	Rex Penn	
2026-530	2026-06-03	6	14	Fishtown Ferals	Anacostia Kings	Kings Yard	2	3	games/2026-530.json	Kobe Ellis	Carl Fox	Kobe Ellis
2026-531	2026-06-03	5	15	Staten Island Foxes	Alexandria Cannons	Cannon Field	5	4	games/2026-531.json	Joe Carr	Landon Bell	Joe Carr
2026-532	2026-06-04	15	3	Alexandria Cannons	Bronx Wolves	Wolf Den	5	20	games/2026-532.json	Ash Ford	Easton Ford	
2026-533	2026-06-04	14	4	Anacostia Kings	Harlem Eagles	Eagle Park	9	5	games/2026-533.json	Rashad Vance	Ron Slade	Rashad Vance
2026-534	2026-06-04	16	2	Bethesda Blaze	Brooklyn Hammers	Iron Yard	5	6	games/2026-534.json	Sal Reyes	Ellis Brooks	Sal Reyes
2026-535	2026-06-04	10	8	Fairmount Rams	Germantown Colonials	Colonial Field	2	1	games/2026-535.json	Glen Keys	Len Wade	Rex Penn
2026-536	2026-06-04	11	7	South Philly Stallions	Kensington Iron	Iron Works	1	3	games/2026-536.json	Dave Keys	Ned Ross	Mick Wade
2026-537	2026-06-04	13	5	Capitol Hill Senators	Staten Island Foxes	Fox Field	1	6	games/2026-537.json	Rex Pryor	Damon Field	
2026-538	2026-06-04	17	1	Silver Spring Ghosts	Queens Titans	Queens Coliseum	5	0	games/2026-538.json	Brock Lara	Pete Crane	
2026-539	2026-06-04	12	6	Georgetown Ravens	Fishtown Ferals	Ferals Field	2	3	games/2026-539.json	Ed Vann	Ezra Tate	Rex Holt
2026-540	2026-06-04	0	9	Newark Knights	Manayunk Runners	Canal Park	2	1	games/2026-540.json	Cole Brady	Curt Nash	
2026-541	2026-06-05	5	11	Staten Island Foxes	South Philly Stallions	Stallions Field	2	4	games/2026-541.json	Zeb Penn	Art Dunn	Zeb Penn
2026-542	2026-06-05	2	14	Brooklyn Hammers	Anacostia Kings	Kings Yard	3	4	games/2026-542.json	Xavier Holt	Dale Penn	Kobe Ellis
2026-543	2026-06-05	8	0	Germantown Colonials	Newark Knights	Knights Field	5	2	games/2026-543.json	Phil Nash	Tony Marsh	Sid Park
2026-544	2026-06-05	17	16	Silver Spring Ghosts	Bethesda Blaze	Blaze Arena	2	3	games/2026-544.json	Rhys Madden	Orion Marsh	Rhys Madden
2026-545	2026-06-05	4	12	Harlem Eagles	Georgetown Ravens	Ravens Nest	1	4	games/2026-545.json	Silas Grant	Al Grant	Reid Archer
2026-546	2026-06-05	1	15	Queens Titans	Alexandria Cannons	Cannon Field	1	0	games/2026-546.json	Victor Hale	Drew Hart	Ray Fox
2026-547	2026-06-05	7	9	Kensington Iron	Manayunk Runners	Canal Park	6	4	games/2026-547.json	Mick Wade	Curt Nash	
2026-548	2026-06-05	6	10	Fishtown Ferals	Fairmount Rams	Fairmount Field	6	4	games/2026-548.json	Carl Fox	Gus Wade	
2026-549	2026-06-05	3	13	Bronx Wolves	Capitol Hill Senators	Capitol Park	2	1	games/2026-549.json	Clay Burns	Damon Field	
2026-550	2026-06-07	10	4	Fairmount Rams	Harlem Eagles	Eagle Park	6	1	games/2026-550.json	Carl Wade	Al Grant	
2026-551	2026-06-07	14	17	Anacostia Kings	Silver Spring Ghosts	Silver Spring Stadium	2	4	games/2026-551.json	Arlo Crane	Rashad Vance	Sage Reid
2026-552	2026-06-07	8	6	Germantown Colonials	Fishtown Ferals	Ferals Field	5	3	games/2026-552.json	Bert Cole	Tony Ruiz	Sid Park
2026-553	2026-06-07	12	2	Georgetown Ravens	Brooklyn Hammers	Iron Yard	5	9	games/2026-553.json	Kai Tanaka	Nolan Pike	
2026-554	2026-06-07	0	7	Newark Knights	Kensington Iron	Iron Works	7	10	games/2026-554.json	Mick Wade	Tony Marsh	Mick Wade
2026-555	2026-06-07	13	1	Capitol Hill Senators	Queens Titans	Queens Coliseum	6	9	games/2026-555.json	Ray Fox	Brady Wynn	Ray Fox
2026-556	2026-06-07	9	5	Manayunk Runners	Staten Island Foxes	Fox Field	0	1	games/2026-556.json	Art Dunn	Curt Nash	
2026-557	2026-06-07	11	3	South Philly Stallions	Bronx Wolves	Wolf Den	3	6	games/2026-557.json	Clay Burns	Sam Hunt	Clay Burns
2026-558	2026-06-07	15	16	Alexandria Cannons	Bethesda Blaze	Blaze Arena	5	2	games/2026-558.json	Hudson Lane	Noel Ford	Chase Nolan
2026-559	2026-06-08	16	13	Bethesda Blaze	Capitol Hill Senators	Capitol Park	3	4	games/2026-559.json	Peter Walsh	Noel Ford	
2026-560	2026-06-08	15	14	Alexandria Cannons	Anacostia Kings	Kings Yard	1	0	games/2026-560.json	Parker Mills	Rashad Vance	Chase Nolan
2026-561	2026-06-08	4	8	Harlem Eagles	Germantown Colonials	Colonial Field	3	1	games/2026-561.json	Zane Park	Len Wade	Bill Knox
2026-562	2026-06-08	6	0	Fishtown Ferals	Newark Knights	Knights Field	0	1	games/2026-562.json	Tony Marsh	Carl Fox	
2026-563	2026-06-08	1	11	Queens Titans	South Philly Stallions	Stallions Field	7	6	games/2026-563.json	Hal Morris	Len Cole	
2026-564	2026-06-08	2	10	Brooklyn Hammers	Fairmount Rams	Fairmount Field	1	5	games/2026-564.json	Paul Ford	Dale Penn	
2026-565	2026-06-08	3	9	Bronx Wolves	Manayunk Runners	Canal Park	5	12	games/2026-565.json	Don Keys	Hugh Carr	
2026-566	2026-06-08	5	7	Staten Island Foxes	Kensington Iron	Iron Works	3	4	games/2026-566.json	Mick Wade	Ray Holt	Mick Wade
2026-567	2026-06-08	17	12	Silver Spring Ghosts	Georgetown Ravens	Ravens Nest	6	9	games/2026-567.json	Levi Quinn	Sage Reid	
2026-568	2026-06-09	13	14	Capitol Hill Senators	Anacostia Kings	Kings Yard	1	2	games/2026-568.json	Quincy Moore	Tyson Reed	Kobe Ellis
